sampleId,filename,datasetid
14376,14376_chexmix_peaks.bed,168efdef85b70dcf
14377,14377_chexmix_peaks.bed,6458aa77577d1026
14379,14379_chexmix_peaks.bed,1ca7438b9ae63c8f
14381,14381_chexmix_peaks.bed,e144514db7f0586c
14382,14382_chexmix_peaks.bed,e0b8d3bb0f4b3155
14383,14383_chexmix_peaks.bed,9a1e322620180d1b
14384,14384_chexmix_peaks.bed,df65d10af7edb0a4
14385,14385_chexmix_peaks.bed,2dd42f0ac63ff718
14387,14387_chexmix_peaks.bed,71aa6d425b8ed507
14388,14388_chexmix_peaks.bed,bbbaf5bdf842d519
14389,14389_chexmix_peaks.bed,859962eaa27add77
14391,14391_chexmix_peaks.bed,b8c99d70141ab273
14392,14392_chexmix_peaks.bed,4ae9de525c21ffba
14393,14393_chexmix_peaks.bed,e9755707159d6eb8
14394,14394_chexmix_peaks.bed,4b4479376e9ab8f3
14395,14395_chexmix_peaks.bed,8a7c610ffeab1014
14396,14396_chexmix_peaks.bed,701077a17c554d1e
14399,14399_chexmix_peaks.bed,5c7248ac1b8a3523
14400,14400_chexmix_peaks.bed,f89baf33bd4ffa4e
14401,14401_chexmix_peaks.bed,2d262ca90c15a6a3
14403,14403_chexmix_peaks.bed,82cd0462e4218319
14404,14404_chexmix_peaks.bed,9b86ea4840d02835
14405,14405_chexmix_peaks.bed,e3ba5f0ca27cf33b
14406,14406_chexmix_peaks.bed,c0589c94d76ec4af
14409,14409_chexmix_peaks.bed,beb0604ff521bd3d
14417,14417_chexmix_peaks.bed,ee2537e32a57dd9c
14419,14419_chexmix_peaks.bed,018def678b62647c
14424,14424_chexmix_peaks.bed,e250092bf4313c9c
14425,14425_chexmix_peaks.bed,29dccf61b9b4a97d
14426,14426_chexmix_peaks.bed,fe3a81ca0679e4ed
14427,14427_chexmix_peaks.bed,2ca01d5b8732cdc3
14428,14428_chexmix_peaks.bed,bd5f8e5e5d1e67ea
14429,14429_chexmix_peaks.bed,10ce2c20aede5c65
14431,14431_chexmix_peaks.bed,6a8a3d8c1820aa24
14433,14433_chexmix_peaks.bed,f0e2e49aa89cbc13
14434,14434_chexmix_peaks.bed,80cb99e9d699e5da
14438,14438_chexmix_peaks.bed,241bda8c9c2aacc0
14439,14439_chexmix_peaks.bed,f27484e2e25a54e6
14445,14445_chexmix_peaks.bed,94749ffc79857d04
14447,14447_chexmix_peaks.bed,72bebd588bb54d10
14449,14449_chexmix_peaks.bed,09bfb681b4d0a448
14451,14451_chexmix_peaks.bed,281cfab0e2900871
14454,14454_chexmix_peaks.bed,6c902228dbb060a7
14458,14458_chexmix_peaks.bed,5300466d688fe8db
14459,14459_chexmix_peaks.bed,85216ad131eda98b
14460,14460_chexmix_peaks.bed,c5479a0d456521c0
14461,14461_chexmix_peaks.bed,4755c286ff6e56ca
14462,14462_chexmix_peaks.bed,dcab1c0d73aa5b84
14463,14463_chexmix_peaks.bed,b51db1b5f03a37e4
14464,14464_chexmix_peaks.bed,c5ffae153b24d801
14465,14465_chexmix_peaks.bed,e44737385ce641d7
14466,14466_chexmix_peaks.bed,7f80e2d671a8dd9c
14467,14467_chexmix_peaks.bed,7ca2130739932b57
14468,14468_chexmix_peaks.bed,8ef0ede7097d9161
14469,14469_chexmix_peaks.bed,1637e8536cab7313
14470,14470_chexmix_peaks.bed,9fbd2ee848efad8e
14471,14471_chexmix_peaks.bed,bc7ae24c64004456
14472,14472_chexmix_peaks.bed,e1ec6dd0941eb132
14474,14474_chexmix_peaks.bed,25e849bc37754218
14475,14475_chexmix_peaks.bed,954c100088fead10
14476,14476_chexmix_peaks.bed,a4305b80350661bc
14477,14477_chexmix_peaks.bed,db2c2e3e4a3ee5f4
14478,14478_chexmix_peaks.bed,a695eb5ae42e49ff
14479,14479_chexmix_peaks.bed,d5950ba242a996dd
14480,14480_chexmix_peaks.bed,f0923e0357bf1190
14481,14481_chexmix_peaks.bed,26191954ccfc8667
14482,14482_chexmix_peaks.bed,043759998c81c577
14483,14483_chexmix_peaks.bed,ea2e8528d9253f31
14484,14484_chexmix_peaks.bed,c93e2c7e78e892e5
14487,14487_chexmix_peaks.bed,dc628312e27c11c8
14491,14491_chexmix_peaks.bed,1d6db21e84ba9f9d
14492,14492_chexmix_peaks.bed,1cf701f9e4ff1295
14493,14493_chexmix_peaks.bed,2186ce21d0ae6362
14495,14495_chexmix_peaks.bed,080b2b51a7ce7ebd
14496,14496_chexmix_peaks.bed,6a3815293d475bae
14501,14501_chexmix_peaks.bed,f4403bd703b591c6
14502,14502_chexmix_peaks.bed,7496e65092cf5ecf
14524,14524_chexmix_peaks.bed,d9da217e6d4e92e5
14525,14525_chexmix_peaks.bed,3abbb5e7d35671c6
14526,14526_chexmix_peaks.bed,102bda77028f2203
14527,14527_chexmix_peaks.bed,b159b6b650355521
14528,14528_chexmix_peaks.bed,6b45f30b947c56a2
14529,14529_chexmix_peaks.bed,568e3f2249a7f41b
14530,14530_chexmix_peaks.bed,c98475f49ca8edfa
14531,14531_chexmix_peaks.bed,25d94d8254be8448
14532,14532_chexmix_peaks.bed,615ddb5dc366c80c
14533,14533_chexmix_peaks.bed,75a50181441dcb3e
14534,14534_chexmix_peaks.bed,8d30ca31091b17df
14536,14536_chexmix_peaks.bed,fac036476f9cf955
14538,14538_chexmix_peaks.bed,5cbc8843d7da815b
14539,14539_chexmix_peaks.bed,c8d26ba64208bd1c
14590,14590_chexmix_peaks.bed,203968ccff3bcc40
14594,14594_chexmix_peaks.bed,120fbbc45791e546
14596,14596_chexmix_peaks.bed,880d7860c296250d
14597,14597_chexmix_peaks.bed,16635075d1f2822e
14600,14600_chexmix_peaks.bed,22e2dcc9781abe15
14601,14601_chexmix_peaks.bed,4ea6c00863457262
14606,14606_chexmix_peaks.bed,e77e7ef347dde11e
14611,14611_chexmix_peaks.bed,e0367fd19de61d4b
14614,14614_chexmix_peaks.bed,ee83203e1f727906
14618,14618_chexmix_peaks.bed,8c1cda21041f6ac8
14619,14619_chexmix_peaks.bed,0576fdd51d40e131
14620,14620_chexmix_peaks.bed,4d289f63e9870ed6
14622,14622_chexmix_peaks.bed,0eabc44e0461295a
14623,14623_chexmix_peaks.bed,279a399fb88c4575
14631,14631_chexmix_peaks.bed,276b7a021f191a90
14633,14633_chexmix_peaks.bed,01ea9cb176352701
14638,14638_chexmix_peaks.bed,37c47f2effbb391e
14640,14640_chexmix_peaks.bed,0ad53d3d3c11e429
14647,14647_chexmix_peaks.bed,7b0a7b53a4e4afa7
14651,14651_chexmix_peaks.bed,a6b826dbe244879c
14652,14652_chexmix_peaks.bed,40c9a5fa041a7e5a
14654,14654_chexmix_peaks.bed,8a65f6905a97b7fc
14657,14657_chexmix_peaks.bed,b5938a1c051a5523
14663,14663_chexmix_peaks.bed,018cde7caad7cd74
14755,14755_chexmix_peaks.bed,1dbb57674a9cf9a3
14757,14757_chexmix_peaks.bed,c4fb4a4c0d7c8caa
14758,14758_chexmix_peaks.bed,9b210aba67685989
14759,14759_chexmix_peaks.bed,e0f159ef35e2c0f6
14760,14760_chexmix_peaks.bed,c8a5f7243959bbf9
14762,14762_chexmix_peaks.bed,fa36718281f1b4c3
14764,14764_chexmix_peaks.bed,16f1ac7f3bb41e46
14765,14765_chexmix_peaks.bed,3966f83757663d38
14769,14769_chexmix_peaks.bed,f8ed8ce10ca8e954
14770,14770_chexmix_peaks.bed,6267efd7349a6d05
14772,14772_chexmix_peaks.bed,8d3553eceaa8b554
14776,14776_chexmix_peaks.bed,c9ee6f25e1c165eb
14777,14777_chexmix_peaks.bed,26564e71cb4db435
14778,14778_chexmix_peaks.bed,b129ac1e83a996c3
14779,14779_chexmix_peaks.bed,eee68e9174294b50
14780,14780_chexmix_peaks.bed,53be78bb60f208cc
14781,14781_chexmix_peaks.bed,d3890d4b35392809
14783,14783_chexmix_peaks.bed,61633ca1a7e39455
14784,14784_chexmix_peaks.bed,b87e1b435eae246f
14786,14786_chexmix_peaks.bed,9b94c487e7e67c66
14787,14787_chexmix_peaks.bed,409df9c6441c147d
14789,14789_chexmix_peaks.bed,27841317e7979d75
14790,14790_chexmix_peaks.bed,0a7730f3c5bf1367
14792,14792_chexmix_peaks.bed,adbf37959123199d
14793,14793_chexmix_peaks.bed,6b851ba45c642e03
14794,14794_chexmix_peaks.bed,1d8658322daa89b7
14795,14795_chexmix_peaks.bed,d9bcc5afd36a3633
14797,14797_chexmix_peaks.bed,a661601ee300399e
14798,14798_chexmix_peaks.bed,ccaa880c69f23640
14807,14807_chexmix_peaks.bed,8c44e59ee50f366d
14810,14810_chexmix_peaks.bed,f95abc54fa836e29
14811,14811_chexmix_peaks.bed,a3816c8a92feaa28
14812,14812_chexmix_peaks.bed,f4fbc0cf893d947c
14814,14814_chexmix_peaks.bed,2a8e0d1d1f815209
14815,14815_chexmix_peaks.bed,9a1cb9be31f41486
14816,14816_chexmix_peaks.bed,64bf7f7bef42edeb
14817,14817_chexmix_peaks.bed,67279c03c6f397f8
14818,14818_chexmix_peaks.bed,c5b56025ba76ec4d
14819,14819_chexmix_peaks.bed,794d8dd09ba35b0a
14821,14821_chexmix_peaks.bed,cbbc1d21f2234131
14822,14822_chexmix_peaks.bed,f2a85bfc5a2d2c85
14826,14826_chexmix_peaks.bed,d1800697ff6408cb
14828,14828_chexmix_peaks.bed,847a320f63096905
14829,14829_chexmix_peaks.bed,9dbe70cfef68f058
14830,14830_chexmix_peaks.bed,3cfd08efe1ac0ffb
14832,14832_chexmix_peaks.bed,60b8200bfd80701f
14833,14833_chexmix_peaks.bed,c088c76131be1d28
14834,14834_chexmix_peaks.bed,96e5d440a0c90f77
14835,14835_chexmix_peaks.bed,0d8690ab5e1bbf9c
14836,14836_chexmix_peaks.bed,d9fb142935e5e55a
14838,14838_chexmix_peaks.bed,23cf721d12d78d70
14839,14839_chexmix_peaks.bed,b2e5d5ee7d2a646b
14840,14840_chexmix_peaks.bed,f5477c7561c038e0
14842,14842_chexmix_peaks.bed,9e743dece9cf4fc4
14844,14844_chexmix_peaks.bed,471229071684d9a2
14845,14845_chexmix_peaks.bed,3106a2da12265f3c
14847,14847_chexmix_peaks.bed,adf1b31bbb737abf
14850,14850_chexmix_peaks.bed,252dac849c4ed76e
14851,14851_chexmix_peaks.bed,b2e06dca826521fa
14852,14852_chexmix_peaks.bed,7117c843199f39c9
14853,14853_chexmix_peaks.bed,af26a14c1a5065f1
14854,14854_chexmix_peaks.bed,b43f102334453467
14855,14855_chexmix_peaks.bed,95309846667443f8
14856,14856_chexmix_peaks.bed,e40dbf8a646ce74a
14857,14857_chexmix_peaks.bed,689d0fe5f0d5a58e
14858,14858_chexmix_peaks.bed,8a32660a12639f0c
14859,14859_chexmix_peaks.bed,5e60b89049ee758e
14860,14860_chexmix_peaks.bed,d9f43cef20d6ca31
14861,14861_chexmix_peaks.bed,8ff2a28f330ff14c
14862,14862_chexmix_peaks.bed,4254a8476ebcd471
14863,14863_chexmix_peaks.bed,3651bdf65ac16e99
14864,14864_chexmix_peaks.bed,d8eeabfc3335e2d2
14865,14865_chexmix_peaks.bed,9bc7eb470bcb843a
14866,14866_chexmix_peaks.bed,6eb6e5cc8dc61b9e
14868,14868_chexmix_peaks.bed,bafc3dabc0ec5d28
14869,14869_chexmix_peaks.bed,69271829103141a8
14870,14870_chexmix_peaks.bed,47279151d2773385
14968,14968_chexmix_peaks.bed,1deff881c19988e6
14969,14969_chexmix_peaks.bed,8438282d67ad36d2
14970,14970_chexmix_peaks.bed,8708150a989d40eb
14971,14971_chexmix_peaks.bed,867a85f42b5a62cb
14972,14972_chexmix_peaks.bed,5736b0045271bef0
14973,14973_chexmix_peaks.bed,75fcea102d4dae0b
14975,14975_chexmix_peaks.bed,81ee350a4fbb6770
14976,14976_chexmix_peaks.bed,6d0e619382b983e6
14977,14977_chexmix_peaks.bed,b0d4596f2e84bb4c
14978,14978_chexmix_peaks.bed,d86cec41d9b2f583
14981,14981_chexmix_peaks.bed,5f6d7e1f65eef7a1
14982,14982_chexmix_peaks.bed,d2ef8f885c05d276
14983,14983_chexmix_peaks.bed,5ef7c23009ffc99a
14984,14984_chexmix_peaks.bed,91955ea1450b3bb4
14988,14988_chexmix_peaks.bed,c596f37c9b1baae0
14989,14989_chexmix_peaks.bed,c990486021f0a6b5
14992,14992_chexmix_peaks.bed,30e24e01e6c40d95
14993,14993_chexmix_peaks.bed,5b36533c841e839c
14995,14995_chexmix_peaks.bed,f55b7762c6c3b18b
14996,14996_chexmix_peaks.bed,d0fdafd3f2b8c670
14997,14997_chexmix_peaks.bed,f1ef35b64d26df01
14999,14999_chexmix_peaks.bed,ef641c486c400122
15000,15000_chexmix_peaks.bed,cb9a9c1d68d3979b
15001,15001_chexmix_peaks.bed,ba11a18ca6fa44fe
15003,15003_chexmix_peaks.bed,92883b87c768161b
15004,15004_chexmix_peaks.bed,62163a6ea3a23599
15005,15005_chexmix_peaks.bed,39b642eb05d768bc
15012,15012_chexmix_peaks.bed,e924823e70a81643
15165,15165_chexmix_peaks.bed,6e7aeab9cf76407e
15181,15181_chexmix_peaks.bed,77308565d74d121a
15183,15183_chexmix_peaks.bed,905e5fab3128ae43
15184,15184_chexmix_peaks.bed,e15c3980c896c49c
15185,15185_chexmix_peaks.bed,0e785591f1d3a926
15186,15186_chexmix_peaks.bed,196a51147a9678d4
15187,15187_chexmix_peaks.bed,1d8d3d8edab436c4
15189,15189_chexmix_peaks.bed,0e1b5af13d43e1da
15190,15190_chexmix_peaks.bed,afa2a8bbe7585cfc
15191,15191_chexmix_peaks.bed,06f853b4fbe921ed
15193,15193_chexmix_peaks.bed,6ee0670632fbf506
15196,15196_chexmix_peaks.bed,d57ff5f2a66f4502
15197,15197_chexmix_peaks.bed,6c3790fc9dda18a2
15198,15198_chexmix_peaks.bed,c88f5715f803bef9
15202,15202_chexmix_peaks.bed,7a3e838c64adb743
15205,15205_chexmix_peaks.bed,737585dce6f12584
15206,15206_chexmix_peaks.bed,456b6f585011b2f4
15208,15208_chexmix_peaks.bed,a9758dd639c3871b
15209,15209_chexmix_peaks.bed,4821703380e6d61f
15215,15215_chexmix_peaks.bed,2717e523a78fde61
15218,15218_chexmix_peaks.bed,6d5903b6d6151bcc
15219,15219_chexmix_peaks.bed,1dc0489874e80f15
15220,15220_chexmix_peaks.bed,898807e66e663ad9
15245,15245_chexmix_peaks.bed,9820f13e42145b9e
15253,15253_chexmix_peaks.bed,254d84a961633a09
15254,15254_chexmix_peaks.bed,3f0cbfe3496733a0
15258,15258_chexmix_peaks.bed,5a7ed562ea7cb073
15260,15260_chexmix_peaks.bed,61bfa5b8be5b65a0
15477,15477_chexmix_peaks.bed,a94e79c22f6771b8
15479,15479_chexmix_peaks.bed,fb10d8f10987929a
15486,15486_chexmix_peaks.bed,58155503436e58f6
15488,15488_chexmix_peaks.bed,c22e900751b6f134
15491,15491_chexmix_peaks.bed,af6dc30e3cc16c6c
15493,15493_chexmix_peaks.bed,a5730bbee2c3c4fb
15627,15627_chexmix_peaks.bed,26fc9147c287adff
15630,15630_chexmix_peaks.bed,748ab4cbac64ff6f
15633,15633_chexmix_peaks.bed,44c49b1970aac090
15634,15634_chexmix_peaks.bed,9e4c194a83f545ca
15649,15649_chexmix_peaks.bed,2d7b842ddb6db571
15650,15650_chexmix_peaks.bed,d44cc303cd00cea9
15653,15653_chexmix_peaks.bed,9bbbae6388a5f628
15654,15654_chexmix_peaks.bed,56e4b9bba68f75d7
15655,15655_chexmix_peaks.bed,a673037d9b9eb2e2
15656,15656_chexmix_peaks.bed,269d394ae74885bd
15659,15659_chexmix_peaks.bed,167d2917baf61b93
15661,15661_chexmix_peaks.bed,ea1bd647bafaa93c
15662,15662_chexmix_peaks.bed,a37126fcd52b9bd0
15663,15663_chexmix_peaks.bed,823daa7751f16c64
15664,15664_chexmix_peaks.bed,513e717cb7c45589
15669,15669_chexmix_peaks.bed,27ce0ad51efd075f
15672,15672_chexmix_peaks.bed,4013feb898de9dd2
15771,15771_chexmix_peaks.bed,9dc8f6c35f18a198
15772,15772_chexmix_peaks.bed,89bede86279fd75e
15773,15773_chexmix_peaks.bed,32661ade8f6e1d64
15774,15774_chexmix_peaks.bed,6c7388be924a88e2
15775,15775_chexmix_peaks.bed,02bf07b64f2b17ee
15777,15777_chexmix_peaks.bed,b215a4afc96f8d8e
15778,15778_chexmix_peaks.bed,c058ec0fe4e80ea2
15779,15779_chexmix_peaks.bed,1871f1355a49d1aa
15784,15784_chexmix_peaks.bed,988f881056484b9b
15785,15785_chexmix_peaks.bed,b31a4192cb2dc0a5
15787,15787_chexmix_peaks.bed,f229fd9f0e7f845d
15788,15788_chexmix_peaks.bed,83199f028e2d7502
15789,15789_chexmix_peaks.bed,434b6778f5e22933
15791,15791_chexmix_peaks.bed,dd7e436505798c93
15792,15792_chexmix_peaks.bed,ea840ce0b7599976
15793,15793_chexmix_peaks.bed,5be9dd0cd82c1c85
15794,15794_chexmix_peaks.bed,ceeacbddcc93a36d
15796,15796_chexmix_peaks.bed,6309b5ace9997618
15798,15798_chexmix_peaks.bed,3aaa4b99ed12bda9
15800,15800_chexmix_peaks.bed,dc952226dfab5d8a
15801,15801_chexmix_peaks.bed,7da0151296c36717
15802,15802_chexmix_peaks.bed,6f86c57bbb88b621
15803,15803_chexmix_peaks.bed,ac23aa6f0600e3bb
15804,15804_chexmix_peaks.bed,288d87f0ee18a482
15805,15805_chexmix_peaks.bed,937ebe727a8435ee
15806,15806_chexmix_peaks.bed,47bef963234e63d0
15807,15807_chexmix_peaks.bed,3bff0e359ff0ac79
15808,15808_chexmix_peaks.bed,a21a85d0e85cddc1
15809,15809_chexmix_peaks.bed,6aa2aa2cc9fad9c4
15810,15810_chexmix_peaks.bed,3e9d0096ccc1f485
15812,15812_chexmix_peaks.bed,c8176621af5a347f
15814,15814_chexmix_peaks.bed,014caf898db31adb
15815,15815_chexmix_peaks.bed,424e5f5f79cec8a6
15816,15816_chexmix_peaks.bed,a11773c98e875d5b
15911,15911_chexmix_peaks.bed,8f163b70dee267cb
16010,16010_chexmix_peaks.bed,8e69293223d63113
16011,16011_chexmix_peaks.bed,03ce4a5885585c06
16013,16013_chexmix_peaks.bed,491793f6f582116c
16018,16018_chexmix_peaks.bed,429887b396a656d7
16019,16019_chexmix_peaks.bed,9e9764ed26f0ab45
16021,16021_chexmix_peaks.bed,80f05ea97abe1d8f
16023,16023_chexmix_peaks.bed,77450c55340213d8
16025,16025_chexmix_peaks.bed,bae580d0b4b1ddef
16026,16026_chexmix_peaks.bed,8559d97a794cd14f
16029,16029_chexmix_peaks.bed,82b55ca2a17df6b7
16030,16030_chexmix_peaks.bed,32e7fdf7611de93f
16031,16031_chexmix_peaks.bed,c01269a7163e4d1b
16032,16032_chexmix_peaks.bed,12801471c8205eb4
16033,16033_chexmix_peaks.bed,4c921d80e9f6fa62
16036,16036_chexmix_peaks.bed,fae9732204867841
16037,16037_chexmix_peaks.bed,4d424dcd29e50ad5
16038,16038_chexmix_peaks.bed,aa132edce6f175aa
16039,16039_chexmix_peaks.bed,20929fa59008e585
16042,16042_chexmix_peaks.bed,91ca3b5c86e5f1d7
16043,16043_chexmix_peaks.bed,c1ebcb917ed95b29
16044,16044_chexmix_peaks.bed,75bf47586c1d19aa
16046,16046_chexmix_peaks.bed,02e170ea040f8ee3
16047,16047_chexmix_peaks.bed,b2d4fbfc7d5fbdff
16049,16049_chexmix_peaks.bed,3132f5a71148b4b3
16050,16050_chexmix_peaks.bed,aa9a4b6e7c5528aa
16224,16224_chexmix_peaks.bed,2ffc8943757218cd
16230,16230_chexmix_peaks.bed,eccaa46f09982446
16344,16344_chexmix_peaks.bed,69113d8bcec4908b
16352,16352_chexmix_peaks.bed,fa0f8f0e8435b456
16516,16516_chexmix_peaks.bed,9e95a9f196c37b87
16527,16527_chexmix_peaks.bed,9ebc74f2d0a16fb1
16531,16531_chexmix_peaks.bed,e47a810309e647ec
16540,16540_chexmix_peaks.bed,d5e9e6c6ab707f59
16542,16542_chexmix_peaks.bed,f9516d8956cb3614
16544,16544_chexmix_peaks.bed,03710d79167b4e67
16546,16546_chexmix_peaks.bed,d79339b059f4a5ea
16548,16548_chexmix_peaks.bed,9981df745ee6a35c
16555,16555_chexmix_peaks.bed,26150ebc683de923
16571,16571_chexmix_peaks.bed,9e960648226971d7
16576,16576_chexmix_peaks.bed,4d5f67f929129655
16586,16586_chexmix_peaks.bed,097c1b193b30b85a
16604,16604_chexmix_peaks.bed,5e49575afbb2860f
17009,17009_chexmix_peaks.bed,e821943098960507
17010,17010_chexmix_peaks.bed,80dfbd7a24cbb382
17012,17012_chexmix_peaks.bed,bdc0e222d1d12ae3
17013,17013_chexmix_peaks.bed,053ab8e96a461843
17015,17015_chexmix_peaks.bed,ec89988c23cbfc83
17016,17016_chexmix_peaks.bed,9284eb2bd9a2d145
17018,17018_chexmix_peaks.bed,19a44fcf2625dfac
17019,17019_chexmix_peaks.bed,f119384070f7c8b2
17024,17024_chexmix_peaks.bed,1b5ef221dc69ff55
17025,17025_chexmix_peaks.bed,3886ad29e0cd0323
17026,17026_chexmix_peaks.bed,030f1d684aa43f16
17028,17028_chexmix_peaks.bed,8823d389485f6b71
17030,17030_chexmix_peaks.bed,907847777d57680a
17031,17031_chexmix_peaks.bed,1ba8140963d62a8f
17032,17032_chexmix_peaks.bed,2d1223ad87b763e0
17034,17034_chexmix_peaks.bed,9245247fb8fed707
17035,17035_chexmix_peaks.bed,80988ae634028e5b
17038,17038_chexmix_peaks.bed,0b63918e76ecd604
17039,17039_chexmix_peaks.bed,526804ab07af112c
17040,17040_chexmix_peaks.bed,0254d8cb10f7c6bf
17042,17042_chexmix_peaks.bed,7eafffd7fca43c65
17043,17043_chexmix_peaks.bed,bf51b27e7e518011
17048,17048_chexmix_peaks.bed,a254e9745c985e46
17049,17049_chexmix_peaks.bed,b830570b346afb96
17050,17050_chexmix_peaks.bed,b086f0b126ee733b
17052,17052_chexmix_peaks.bed,8212e69347c832bc
17053,17053_chexmix_peaks.bed,031fd72141994456
17054,17054_chexmix_peaks.bed,b355002ada566514
17055,17055_chexmix_peaks.bed,40267bdf59a40e9e
17115,17115_chexmix_peaks.bed,0b188c5c92197cd4
17117,17117_chexmix_peaks.bed,5b5941cae6607056
17118,17118_chexmix_peaks.bed,ac523258b7c1a46a
17120,17120_chexmix_peaks.bed,48f6db34bfd58c44
17121,17121_chexmix_peaks.bed,5e354244c8613259
17122,17122_chexmix_peaks.bed,eceed0359461a711
17123,17123_chexmix_peaks.bed,c5d2e2ace74b46cd
17124,17124_chexmix_peaks.bed,9cb71649ff63815f
17125,17125_chexmix_peaks.bed,0ee7e2a47f5b9bac
17126,17126_chexmix_peaks.bed,60e8598661bb2197
17127,17127_chexmix_peaks.bed,66140b64e068eeeb
17128,17128_chexmix_peaks.bed,7a7d7675de4148c4
17130,17130_chexmix_peaks.bed,570c99428f81efa6
17131,17131_chexmix_peaks.bed,c7610ca02cb59960
17132,17132_chexmix_peaks.bed,63905ce698815dff
17133,17133_chexmix_peaks.bed,24c12109e8737bdf
17134,17134_chexmix_peaks.bed,5f87d570eecbe9e6
17135,17135_chexmix_peaks.bed,1afd940aca8bead0
17136,17136_chexmix_peaks.bed,d6425b73b6f8ff74
17137,17137_chexmix_peaks.bed,b964fdb760f70502
17138,17138_chexmix_peaks.bed,cb49055da05b7e33
17139,17139_chexmix_peaks.bed,fa111a68c54bb00b
17140,17140_chexmix_peaks.bed,feaa9b5f0fc9a50a
17141,17141_chexmix_peaks.bed,bb874cf8b374be8e
17142,17142_chexmix_peaks.bed,04f4b77268fe9937
17143,17143_chexmix_peaks.bed,557b643020353be6
17144,17144_chexmix_peaks.bed,0528d858157272a7
17145,17145_chexmix_peaks.bed,a89e19d1fad00c8e
17146,17146_chexmix_peaks.bed,cba29693dcba8f75
17147,17147_chexmix_peaks.bed,98047e641bfde7a7
17148,17148_chexmix_peaks.bed,c54c07bf40a0c49e
17149,17149_chexmix_peaks.bed,f292ff7288585819
17150,17150_chexmix_peaks.bed,0c07ffbd8d9c6bd1
17152,17152_chexmix_peaks.bed,ae89ccffa96dc83e
17153,17153_chexmix_peaks.bed,dcd58b4b0bc060ed
17154,17154_chexmix_peaks.bed,bd9aff62689b5594
17155,17155_chexmix_peaks.bed,e738bf14dccfbf2c
17156,17156_chexmix_peaks.bed,f072260b2442b25d
17157,17157_chexmix_peaks.bed,fa65372f8077fdc3
17158,17158_chexmix_peaks.bed,4842a67a7b879b69
17159,17159_chexmix_peaks.bed,005a82b700b8ed70
17191,17191_chexmix_peaks.bed,647ee45b93a13125
17196,17196_chexmix_peaks.bed,a828d027c68fb655
17207,17207_chexmix_peaks.bed,587c0dfb5492e8a7
17208,17208_chexmix_peaks.bed,a908c95d94d6bc56
17209,17209_chexmix_peaks.bed,7a2af010a789e378
17212,17212_chexmix_peaks.bed,8b5e166851e35881
17213,17213_chexmix_peaks.bed,c143a80689213d04
17214,17214_chexmix_peaks.bed,2ba09d01060aca0d
17223,17223_chexmix_peaks.bed,c80d2bd27f0d14eb
17557,17557_chexmix_peaks.bed,d891cc33b44df49c
17560,17560_chexmix_peaks.bed,4abb7c66ae567157
17561,17561_chexmix_peaks.bed,a93facb52e6d0156
17562,17562_chexmix_peaks.bed,3557149caa7cc7bc
17563,17563_chexmix_peaks.bed,a49ca25c75475bb1
17564,17564_chexmix_peaks.bed,a7147f7706c231ca
17572,17572_chexmix_peaks.bed,afd240a3e71e2304
17573,17573_chexmix_peaks.bed,839c359953fed6f5
17574,17574_chexmix_peaks.bed,b9c4ae3af9c7bfa7
17575,17575_chexmix_peaks.bed,a4587002faeabc73
17577,17577_chexmix_peaks.bed,fac5624fef80bba9
17578,17578_chexmix_peaks.bed,85b86055e07c7d02
17579,17579_chexmix_peaks.bed,2286ddbf9e237622
17581,17581_chexmix_peaks.bed,914b398f81f2adcf
17582,17582_chexmix_peaks.bed,a2b1384a1789f238
17585,17585_chexmix_peaks.bed,d185069a3b73210f
17587,17587_chexmix_peaks.bed,84efa4e49146eaa4
17589,17589_chexmix_peaks.bed,92fb4222c1c221d5
17593,17593_chexmix_peaks.bed,de1ed9ce5ccf8fa3
17594,17594_chexmix_peaks.bed,9229ed409a493f5c
17596,17596_chexmix_peaks.bed,a361c2d0d2e304c2
17597,17597_chexmix_peaks.bed,8d5df61573de495a
17598,17598_chexmix_peaks.bed,34e7725b15620dca
17599,17599_chexmix_peaks.bed,6168fdf1367cf413
17767,17767_chexmix_peaks.bed,44978aa82c0681d0
17768,17768_chexmix_peaks.bed,a321f9cb56354b08
17771,17771_chexmix_peaks.bed,863968aa2af0f115
17772,17772_chexmix_peaks.bed,24f8a2256c3ae4aa
17773,17773_chexmix_peaks.bed,78e62806373f1035
17774,17774_chexmix_peaks.bed,7f3c2f7526db73ae
17776,17776_chexmix_peaks.bed,4f9b3340997ed6d9
17777,17777_chexmix_peaks.bed,bd1720c2a21e7b05
17779,17779_chexmix_peaks.bed,36631d5ad7b9e48e
17780,17780_chexmix_peaks.bed,a5d40039aebae33c
17781,17781_chexmix_peaks.bed,30c7814fa5bc27b9
17782,17782_chexmix_peaks.bed,60ab26ed70832f2f
17783,17783_chexmix_peaks.bed,e3a37a0d532d1ea5
17787,17787_chexmix_peaks.bed,9fac99a620c88cd6
17788,17788_chexmix_peaks.bed,630ec5e323a82ccb
17791,17791_chexmix_peaks.bed,18a6f42c7333f012
17792,17792_chexmix_peaks.bed,151fa8b7ae6c4e0f
17793,17793_chexmix_peaks.bed,db5d3620725f4766
17794,17794_chexmix_peaks.bed,f3ae79c46fa4d209
17795,17795_chexmix_peaks.bed,1cd5f9f9215fd6d0
17796,17796_chexmix_peaks.bed,906fac9e7b723dca
